GO:0006355	1976	regulation of transcription, DNA-templated
GO:0006351	1854	transcription, DNA-templated
GO:0006810	1634	transport
GO:0007165	1553	signal transduction
GO:0007275	1015	multicellular organism development
GO:0045944	919	positive regulation of transcription from RNA polymerase II promoter
GO:0030154	709	cell differentiation
GO:0000122	663	negative regulation of transcription from RNA polymerase II promoter
GO:0055114	638	oxidation-reduction process
GO:0006915	637	apoptotic process
GO:0007186	627	G-protein coupled receptor signaling pathway
GO:0016310	600	phosphorylation
GO:0006811	595	ion transport
GO:0007049	576	cell cycle
GO:0006468	568	protein phosphorylation
GO:0007155	554	cell adhesion
GO:0045893	548	positive regulation of transcription, DNA-templated
GO:0006508	544	proteolysis
GO:0015031	522	protein transport
GO:0006366	494	transcription from RNA polymerase II promoter
GO:0043547	492	positive regulation of GTPase activity
GO:0045892	476	negative regulation of transcription, DNA-templated
GO:0008284	460	positive regulation of cell proliferation
GO:0007399	457	nervous system development
GO:0006629	455	lipid metabolic process
GO:0043066	453	negative regulation of apoptotic process
GO:0008152	445	metabolic process
GO:0006357	435	regulation of transcription from RNA polymerase II promoter
GO:0055085	433	transmembrane transport
GO:0002376	426	immune system process
GO:0008150	409	biological_process
GO:0006974	405	cellular response to DNA damage stimulus
GO:0016032	401	viral process
GO:0045087	401	innate immune response
GO:0008285	400	negative regulation of cell proliferation
GO:0016567	400	protein ubiquitination
GO:0035556	399	intracellular signal transduction
GO:0006955	394	immune response
GO:0006954	366	inflammatory response
GO:0008283	365	cell proliferation
GO:0042493	342	response to drug
GO:0007283	337	spermatogenesis
GO:0051301	329	cell division
GO:0006281	314	DNA repair
GO:0043065	314	positive regulation of apoptotic process
GO:0010628	287	positive regulation of gene expression
GO:0006412	285	translation
GO:0007166	272	cell surface receptor signaling pathway
GO:0006397	268	mRNA processing
GO:0016568	264	chromatin modification
GO:0007067	255	mitotic nuclear division
GO:0050896	253	response to stimulus
GO:0007267	246	cell-cell signaling
GO:0000165	245	MAPK cascade
GO:0001525	233	angiogenesis
GO:0007420	233	brain development
GO:0007268	226	synaptic transmission
GO:0042981	224	regulation of apoptotic process
GO:0007507	222	heart development
GO:0005975	220	carbohydrate metabolic process
GO:0034220	215	ion transmembrane transport
GO:0042127	215	regulation of cell proliferation
GO:0008380	212	RNA splicing
GO:0007264	211	small GTPase mediated signal transduction
GO:0006886	201	intracellular protein transport
GO:0016192	201	vesicle-mediated transport
GO:0016055	199	Wnt signaling pathway
GO:0032496	199	response to lipopolysaccharide
GO:0007601	196	visual perception
GO:0030198	194	extracellular matrix organization
GO:0001701	192	in utero embryonic development
GO:0001666	188	response to hypoxia
GO:0006364	185	rRNA processing
GO:0000398	183	mRNA splicing, via spliceosome
GO:0030335	183	positive regulation of cell migration
GO:0007596	180	blood coagulation
GO:0016477	179	cell migration
GO:0007568	171	aging
GO:0046777	171	protein autophosphorylation
GO:0010468	170	regulation of gene expression
GO:0070374	168	positive regulation of ERK1 and ERK2 cascade
GO:0043161	165	proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0006470	160	protein dephosphorylation
GO:0014070	160	response to organic cyclic compound
GO:0006260	159	DNA replication
GO:0007411	159	axon guidance
GO:0001934	158	positive regulation of protein phosphorylation
GO:0006897	158	endocytosis
GO:0000209	157	protein polyubiquitination
GO:0043123	156	positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:0010629	155	negative regulation of gene expression
GO:0006486	154	protein glycosylation
GO:0006457	153	protein folding
GO:0051260	153	protein homooligomerization
GO:0016311	151	dephosphorylation
GO:0006914	150	autophagy
GO:0006935	150	chemotaxis
GO:0051607	150	defense response to virus
GO:0006511	149	ubiquitin-dependent protein catabolic process
GO:0018108	149	peptidyl-tyrosine phosphorylation
GO:0001501	148	skeletal system development
GO:0090090	148	negative regulation of canonical Wnt signaling pathway
GO:0032259	147	methylation
GO:0002250	146	adaptive immune response
GO:0034765	141	regulation of ion transmembrane transport
GO:0006888	140	ER to Golgi vesicle-mediated transport
GO:0006816	139	calcium ion transport
GO:0050852	138	T cell receptor signaling pathway
GO:0006367	136	transcription initiation from RNA polymerase II promoter
GO:0006631	135	fatty acid metabolic process
GO:0007050	135	cell cycle arrest
GO:0019221	135	cytokine-mediated signaling pathway
GO:0030030	135	cell projection organization
GO:0050776	135	regulation of immune response
GO:0051726	135	regulation of cell cycle
GO:0007605	130	sensory perception of sound
GO:0007204	129	positive regulation of cytosolic calcium ion concentration
GO:0007417	129	central nervous system development
GO:0030182	129	neuron differentiation
GO:0006898	128	receptor-mediated endocytosis
GO:0030036	127	actin cytoskeleton organization
GO:0043524	126	negative regulation of neuron apoptotic process
GO:0051092	126	positive regulation of NF-kappaB transcription factor activity
GO:0006813	125	potassium ion transport
GO:0007608	124	sensory perception of smell
GO:0006413	122	translational initiation
GO:0008360	122	regulation of cell shape
GO:0009887	122	organ morphogenesis
GO:0032355	122	response to estradiol
GO:0042742	122	defense response to bacterium
GO:0048511	122	rhythmic process
GO:0006979	121	response to oxidative stress
GO:0042787	121	protein ubiquitination involved in ubiquitin-dependent protein catabolic process
GO:0000086	120	G2/M transition of mitotic cell cycle
GO:0050900	120	leukocyte migration
GO:0070588	120	calcium ion transmembrane transport
GO:0071222	120	cellular response to lipopolysaccharide
GO:0038095	119	Fc-epsilon receptor signaling pathway
GO:0051056	119	regulation of small GTPase mediated signal transduction
GO:0006814	118	sodium ion transport
GO:0030308	118	negative regulation of cell growth
GO:0045471	118	response to ethanol
GO:0050821	118	protein stabilization
GO:0030168	115	platelet activation
GO:0098779	115	mitophagy in response to mitochondrial depolarization
GO:0006461	114	protein complex assembly
GO:0007169	114	transmembrane receptor protein tyrosine kinase signaling pathway
GO:0010951	113	negative regulation of endopeptidase activity
GO:1901796	113	regulation of signal transduction by p53 class mediator
GO:0006417	112	regulation of translation
GO:0001822	110	kidney development
GO:0007010	110	cytoskeleton organization
GO:0009615	110	response to virus
GO:0010033	110	response to organic substance
GO:0018105	110	peptidyl-serine phosphorylation
GO:0071805	110	potassium ion transmembrane transport
GO:0007156	109	homophilic cell adhesion via plasma membrane adhesion molecules
GO:0042384	109	cilium assembly
GO:0016337	108	single organismal cell-cell adhesion
GO:0033209	108	tumor necrosis factor-mediated signaling pathway
GO:0006869	107	lipid transport
GO:0007409	107	axonogenesis
GO:0031175	107	neuron projection development
GO:0090263	107	positive regulation of canonical Wnt signaling pathway
GO:0007219	106	Notch signaling pathway
GO:0008202	106	steroid metabolic process
GO:0010466	106	negative regulation of peptidase activity
GO:0000187	105	activation of MAPK activity
GO:0001649	105	osteoblast differentiation
GO:0000184	104	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0045766	104	positive regulation of angiogenesis
GO:0001764	102	neuron migration
GO:0051091	102	positive regulation of sequence-specific DNA binding transcription factor activity
GO:0042593	101	glucose homeostasis
GO:0050911	101	detection of chemical stimulus involved in sensory perception of smell
GO:0002230	100	positive regulation of defense response to virus by host
GO:0006874	100	cellular calcium ion homeostasis
GO:0006936	100	muscle contraction
GO:0048015	100	phosphatidylinositol-mediated signaling
GO:0000082	99	G1/S transition of mitotic cell cycle
GO:0002576	99	platelet degranulation
GO:0006887	98	exocytosis
GO:0016925	98	protein sumoylation
GO:0001503	97	ossification
GO:0008584	97	male gonad development
GO:0009636	97	response to toxic substance
GO:0030324	97	lung development
GO:0002223	96	stimulatory C-type lectin receptor signaling pathway
GO:0007565	96	female pregnancy
GO:0071456	96	cellular response to hypoxia
GO:0006952	95	defense response
GO:0009653	95	anatomical structure morphogenesis
GO:0006464	94	cellular protein modification process
GO:0009952	94	anterior/posterior pattern specification
GO:0010976	94	positive regulation of neuron projection development
GO:0019083	94	viral transcription
GO:0001889	93	liver development
GO:0007517	93	muscle organ development
GO:0016042	93	lipid catabolic process
GO:0035335	93	peptidyl-tyrosine dephosphorylation
GO:0042060	93	wound healing
GO:0007584	92	response to nutrient
GO:0044267	92	cellular protein metabolic process
GO:0071356	92	cellular response to tumor necrosis factor
GO:0090305	92	nucleic acid phosphodiester bond hydrolysis
GO:0007218	91	neuropeptide signaling pathway
GO:0051384	91	response to glucocorticoid
GO:0006396	90	RNA processing
GO:0007623	90	circadian rhythm
GO:0008544	90	epidermis development
GO:0019886	90	antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0030336	90	negative regulation of cell migration
GO:0006469	89	negative regulation of protein kinase activity
GO:0007160	89	cell-matrix adhesion
GO:0007179	89	transforming growth factor beta receptor signaling pathway
GO:0050731	88	positive regulation of peptidyl-tyrosine phosphorylation
GO:1902476	88	chloride transmembrane transport
GO:0007062	87	sister chromatid cohesion
GO:0043488	87	regulation of mRNA stability
GO:0046854	87	phosphatidylinositol phosphorylation
GO:0006310	86	DNA recombination
GO:0031047	86	gene silencing by RNA
GO:0043410	86	positive regulation of MAPK cascade
GO:0060071	86	Wnt signaling pathway, planar cell polarity pathway
GO:0006821	85	chloride transport
GO:0006919	85	activation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0008203	85	cholesterol metabolic process
GO:0048013	84	ephrin receptor signaling pathway
GO:0006614	83	SRP-dependent cotranslational protein targeting to membrane
GO:0006928	83	movement of cell or subcellular component
GO:0032869	83	cellular response to insulin stimulus
GO:0060070	83	canonical Wnt signaling pathway
GO:0006406	82	mRNA export from nucleus
GO:0007626	82	locomotory behavior
GO:0098792	82	xenophagy
GO:0007229	81	integrin-mediated signaling pathway
GO:0042391	81	regulation of membrane potential
GO:0051028	81	mRNA transport
GO:0071407	81	cellular response to organic cyclic compound
GO:0051897	79	positive regulation of protein kinase B signaling
GO:0043085	78	positive regulation of catalytic activity
GO:0045666	78	positive regulation of neuron differentiation
GO:0050728	78	negative regulation of inflammatory response
GO:0060333	78	interferon-gamma-mediated signaling pathway
GO:0071260	78	cellular response to mechanical stimulus
GO:0008543	77	fibroblast growth factor receptor signaling pathway
GO:0014066	77	regulation of phosphatidylinositol 3-kinase signaling
GO:0030307	77	positive regulation of cell growth
GO:0046718	77	viral entry into host cell
GO:0001558	76	regulation of cell growth
GO:0038096	76	Fc-gamma receptor signaling pathway involved in phagocytosis
GO:0007059	75	chromosome segregation
GO:0009749	75	response to glucose
GO:0035264	75	multicellular organism growth
GO:0043627	75	response to estrogen
GO:0007018	74	microtubule-based movement
GO:0009611	74	response to wounding
GO:0009791	74	post-embryonic development
GO:0022617	74	extracellular matrix disassembly
GO:0030097	74	hemopoiesis
GO:0030334	74	regulation of cell migration
GO:0030855	74	epithelial cell differentiation
GO:0031295	74	T cell costimulation
GO:0034976	74	response to endoplasmic reticulum stress
GO:0035725	74	sodium ion transmembrane transport
GO:0030509	73	BMP signaling pathway
GO:0035023	73	regulation of Rho protein signal transduction
GO:0050729	73	positive regulation of inflammatory response
GO:0060021	73	palate development
GO:0001843	72	neural tube closure
GO:0006338	72	chromatin remodeling
GO:0008286	72	insulin receptor signaling pathway
GO:0043086	72	negative regulation of catalytic activity
GO:0048010	72	vascular endothelial growth factor receptor signaling pathway
GO:0051216	72	cartilage development
GO:0071347	72	cellular response to interleukin-1
GO:0008217	71	regulation of blood pressure
GO:0015992	71	proton transport
GO:0032868	71	response to insulin
GO:0098655	71	cation transmembrane transport
GO:1903955	71	positive regulation of protein targeting to mitochondrion
GO:0007015	70	actin filament organization
GO:0040008	70	regulation of growth
GO:0006812	69	cation transport
GO:0006890	69	retrograde vesicle-mediated transport, Golgi to ER
GO:0009612	69	response to mechanical stimulus
GO:0009725	69	response to hormone
GO:0030900	69	forebrain development
GO:0042254	69	ribosome biogenesis
GO:0043154	69	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0050790	69	regulation of catalytic activity
GO:0051321	69	meiotic cell cycle
GO:0060337	69	type I interferon signaling pathway
GO:0006805	68	xenobiotic metabolic process
GO:0007005	68	mitochondrion organization
GO:0007265	68	Ras protein signal transduction
GO:0045444	68	fat cell differentiation
GO:0070098	68	chemokine-mediated signaling pathway
GO:0097190	68	apoptotic signaling pathway
GO:0001938	67	positive regulation of endothelial cell proliferation
GO:0006283	67	transcription-coupled nucleotide-excision repair
GO:0031145	67	anaphase-promoting complex-dependent catabolic process
GO:0033138	67	positive regulation of peptidyl-serine phosphorylation
GO:0034097	67	response to cytokine
GO:0043087	67	regulation of GTPase activity
GO:0060041	67	retina development in camera-type eye
GO:0000724	66	double-strand break repair via homologous recombination
GO:0006006	66	glucose metabolic process
GO:0007368	66	determination of left/right symmetry
GO:0031100	66	organ regeneration
GO:0051437	66	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition
GO:0000226	65	microtubule cytoskeleton organization
GO:0001933	65	negative regulation of protein phosphorylation
GO:0006368	65	transcription elongation from RNA polymerase II promoter
GO:0007030	65	Golgi organization
GO:0016485	65	protein processing
GO:0019882	65	antigen processing and presentation
GO:0030183	65	B cell differentiation
GO:0035690	65	cellular response to drug
GO:0043434	65	response to peptide hormone
GO:0007613	64	memory
GO:0016236	64	macroautophagy
GO:0031647	64	regulation of protein stability
GO:0043010	64	camera-type eye development
GO:0071300	64	cellular response to retinoic acid
GO:0002479	63	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent
GO:0008033	63	tRNA processing
GO:0030216	63	keratinocyte differentiation
GO:0031398	63	positive regulation of protein ubiquitination
GO:0032088	63	negative regulation of NF-kappaB transcription factor activity
GO:0043433	63	negative regulation of sequence-specific DNA binding transcription factor activity
GO:0045165	63	cell fate commitment
GO:0050796	63	regulation of insulin secretion
GO:0007286	62	spermatid development
GO:0016525	62	negative regulation of angiogenesis
GO:0021987	62	cerebral cortex development
GO:0030574	62	collagen catabolic process
GO:0030593	62	neutrophil chemotaxis
GO:0051436	62	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
GO:1900034	62	regulation of cellular response to heat
GO:0000902	61	cell morphogenesis
GO:0014068	61	positive regulation of phosphatidylinositol 3-kinase signaling
GO:0017148	61	negative regulation of translation
GO:0035019	61	somatic stem cell population maintenance
GO:0042102	61	positive regulation of T cell proliferation
GO:0046330	61	positive regulation of JNK cascade
GO:0050679	61	positive regulation of epithelial cell proliferation
GO:0050727	61	regulation of inflammatory response
GO:0050830	61	defense response to Gram-positive bacterium
GO:0051291	61	protein heterooligomerization
GO:0007224	60	smoothened signaling pathway
GO:0019233	60	sensory perception of pain
GO:0090630	60	activation of GTPase activity
GO:0006302	59	double-strand break repair
GO:0006334	59	nucleosome assembly
GO:0006694	59	steroid biosynthetic process
GO:0006950	59	response to stress
GO:0007612	59	learning
GO:0008104	59	protein localization
GO:0032436	59	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0038061	59	NIK/NF-kappaB signaling
GO:0042472	59	inner ear morphogenesis
GO:0045454	59	cell redox homeostasis
GO:0045665	59	negative regulation of neuron differentiation
GO:0048661	59	positive regulation of smooth muscle cell proliferation
GO:0001523	58	retinoid metabolic process
GO:0006633	58	fatty acid biosynthetic process
GO:0021766	58	hippocampus development
GO:0030512	58	negative regulation of transforming growth factor beta receptor signaling pathway
GO:0031667	58	response to nutrient levels
GO:0042632	58	cholesterol homeostasis
GO:0045669	58	positive regulation of osteoblast differentiation
GO:0045732	58	positive regulation of protein catabolic process
GO:0051259	58	protein oligomerization
GO:0051289	58	protein homotetramerization
GO:0060548	58	negative regulation of cell death
GO:0070301	58	cellular response to hydrogen peroxide
GO:0071363	58	cellular response to growth factor stimulus
GO:0098869	58	cellular oxidant detoxification
GO:0006977	57	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest
GO:0009967	57	positive regulation of signal transduction
GO:0009968	57	negative regulation of signal transduction
GO:0042542	57	response to hydrogen peroxide
GO:0043401	57	steroid hormone mediated signaling pathway
GO:0051592	57	response to calcium ion
GO:0006369	56	termination of RNA polymerase II transcription
GO:0006986	56	response to unfolded protein
GO:0007249	56	I-kappaB kinase/NF-kappaB signaling
GO:0016579	56	protein deubiquitination
GO:0042475	56	odontogenesis of dentin-containing tooth
GO:0050680	56	negative regulation of epithelial cell proliferation
GO:0051591	56	response to cAMP
GO:0060271	56	cilium morphogenesis
GO:0060395	56	SMAD protein signal transduction
GO:0006661	55	phosphatidylinositol biosynthetic process
GO:0006959	55	humoral immune response
GO:0006968	55	cellular defense response
GO:0007586	55	digestion
GO:0010212	55	response to ionizing radiation
GO:0032092	55	positive regulation of protein binding
GO:0034599	55	cellular response to oxidative stress
GO:0043406	55	positive regulation of MAP kinase activity
GO:0071333	55	cellular response to glucose stimulus
GO:0001570	54	vasculogenesis
GO:0006139	54	nucleobase-containing compound metabolic process
GO:0007173	54	epidermal growth factor receptor signaling pathway
GO:0007389	54	pattern specification process
GO:0007599	54	hemostasis
GO:0016266	54	O-glycan processing
GO:0032922	54	circadian regulation of gene expression
GO:0032981	54	mitochondrial respiratory chain complex I assembly
GO:0042733	54	embryonic digit morphogenesis
GO:0045860	54	positive regulation of protein kinase activity
GO:0048208	54	COPII vesicle coating
GO:0051965	54	positive regulation of synapse assembly
GO:0072659	54	protein localization to plasma membrane
GO:1902600	54	hydrogen ion transmembrane transport
GO:0001568	53	blood vessel development
GO:0001947	53	heart looping
GO:0007338	53	single fertilization
GO:0007416	53	synapse assembly
GO:0016049	53	cell growth
GO:0022008	53	neurogenesis
GO:0030326	53	embryonic limb morphogenesis
GO:0042795	53	snRNA transcription from RNA polymerase II promoter
GO:0048812	53	neuron projection morphogenesis
GO:0008344	52	adult locomotory behavior
GO:0030178	52	negative regulation of Wnt signaling pathway
GO:0045727	52	positive regulation of translation
GO:0048146	52	positive regulation of fibroblast proliferation
GO:0071346	52	cellular response to interferon-gamma
GO:0006091	51	generation of precursor metabolites and energy
GO:0009408	51	response to heat
GO:0014823	51	response to activity
GO:0016197	51	endosomal transport
GO:0036498	51	IRE1-mediated unfolded protein response
GO:0045785	51	positive regulation of cell adhesion
GO:1903779	51	regulation of cardiac conduction
GO:0006749	50	glutathione metabolic process
GO:0007200	50	phospholipase C-activating G-protein coupled receptor signaling pathway
GO:0048704	50	embryonic skeletal system morphogenesis
GO:0071320	50	cellular response to cAMP
GO:0071560	50	cellular response to transforming growth factor beta stimulus
